TrackName,TrackPopularity,TrackAlbumReleaseDate,PlaylistGenre,PlaylistSubGenre,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms
Eclipse,62,25/4/2019,rap,trap,0.715,0.691,4,-5.405,0,0.111,0.413,0,0.166,0.381,93.024,208103
So Fresh,65,23/5/2019,rap,trap,0.812,0.681,11,-6.869,0,0.177,0.0978,1.07e-06,0.126,0.451,96.516,167975
Adan y Eva,79,5/11/2018,rap,trap,0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0676,0.72,171.993,258639
Realidad,0,24/9/2018,rap,trap,0.729,0.519,10,-3.843,0,0.0292,0.406,0,0.196,0.46,120.059,181850
Tan Bien (feat. Agus Padilla),61,29/11/2018,rap,trap,0.784,0.761,10,-4.253,0,0.0343,0.108,5.05e-05,0.05,0.385,105.005,204989
No Me Llores,2,10/8/2018,rap,trap,0.538,0.676,11,-8.846,0,0.038,0.665,7.98e-06,0.135,0.158,82.522,191846
Otra Botella,55,7/9/2018,rap,trap,0.804,0.485,7,-7.81,1,0.0614,0.206,0,0.169,0.474,92.015,199586
M.I.A,0,1/6/2018,rap,trap,0.806,0.722,9,-2.463,1,0.0389,0.203,0,0.0957,0.569,134.984,206222
Toda - Remix,6,1/6/2018,rap,trap,0.512,0.452,5,-7.217,0,0.124,0.16,0,0.0672,0.364,80.04,367680
Besame,0,14/5/2018,rap,trap,0.697,0.72,6,-4.284,1,0.048,0.209,0,0.0941,0.336,129.98,214615
Una vez más,0,26/4/2018,rap,trap,0.78,0.459,2,-7.53,1,0.0663,0.192,0,0.0889,0.435,122.04,214000
Como Le Digo,3,10/4/2018,rap,trap,0.69,0.385,0,-8.444,1,0.0817,0.181,0,0.236,0.19,129.958,226101
Te Necesito,0,30/9/2018,rap,trap,0.809,0.694,8,-6.185,0,0.0986,0.178,0,0.169,0.503,122.975,242424
Perdóname,0,1/1/2018,rap,trap,0.686,0.411,10,-8.265,0,0.0401,0.207,1.42e-06,0.188,0.185,130.113,162574
Uno Del Pato,31,7/7/2018,rap,trap,0.914,0.463,0,-6.109,0,0.0492,0.716,0,0.079,0.824,105.02,228571
Calentita,2,26/5/2018,rap,trap,0.843,0.687,10,-3.881,0,0.0812,0.15,0,0.0914,0.658,130.037,220858
Wanda Nara,0,29/10/2017,rap,trap,0.661,0.619,1,-6.722,0,0.0629,0.704,1.04e-05,0.0987,0.38,151.954,157309
S.A.D,0,10/7/2018,rap,trap,0.862,0.306,8,-13.58,1,0.0499,0.76,0,0.0946,0.772,120.005,128375
Otro Level,0,31/1/2018,rap,trap,0.655,0.608,11,-8.343,0,0.382,0.196,0,0.145,0.16,119.946,120210
Fvck Luv,1,1/6/2018,rap,trap,0.716,0.74,4,-6.851,0,0.0757,0.59,0.000145,0.15,0.453,157.094,181959
Hola Bebé,1,12/10/2018,rap,trap,0.869,0.58,0,-6.669,0,0.0787,0.191,0,0.0914,0.562,140.037,185143
Piso,1,25/4/2018,rap,trap,0.77,0.878,7,-4.033,1,0.155,0.0228,0,0.0959,0.679,170.272,219925
Rolling Stone,0,17/5/2018,rap,trap,0.772,0.873,8,-1.477,1,0.054,0.185,0,0.0715,0.744,127.967,196875
Pastel Con Nutella,0,9/4/2018,rap,trap,0.678,0.766,6,-7.01,0,0.251,0.261,0,0.303,0.349,110.49,235465
Y Si Te Vas,0,4/9/2017,rap,trap,0.706,0.436,8,-10.448,0,0.186,0.88,0,0.0911,0.48,127.028,195233
Ahora no,0,14/7/2018,rap,trap,0.647,0.484,9,-9.76,0,0.0595,0.0339,0,0.0496,0.436,139.847,199161
Solo de Mi,74,14/12/2018,rap,trap,0.743,0.73,10,-4.314,0,0.125,0.287,8.1e-05,0.0778,0.15,179.972,197968
Dime Cuantas Veces,73,30/4/2019,rap,trap,0.753,0.572,5,-6.062,0,0.371,0.335,2.02e-05,0.0858,0.752,200.007,213960
Sigues Preguntando - Remix,67,19/4/2019,rap,trap,0.797,0.493,11,-7.046,1,0.318,0.184,0,0.166,0.327,90.843,270973
Cubierto de Ti,53,17/5/2019,rap,trap,0.816,0.613,4,-3.943,0,0.0648,0.302,0,0.681,0.514,146.003,269589
DESPUES QUE TE PERDI,65,13/3/2019,rap,trap,0.762,0.813,8,-3.863,0,0.118,0.248,0,0.0795,0.6,108.934,247174
Culpables,73,14/9/2018,rap,trap,0.728,0.801,8,-2.942,0,0.0683,0.279,4.71e-06,0.143,0.416,130.059,226627
Amorfoda,16,15/2/2018,rap,trap,0.742,0.432,9,-7.539,0,0.0615,0.984,5.78e-05,0.0796,0.252,148.005,155676
A fuego - Bizarrap Remix,61,23/6/2017,rap,trap,0.759,0.366,5,-10.692,1,0.0459,0.667,0.112,0.0907,0.319,116.008,239079
She Don't Give a FO (feat. Khea),2,7/11/2017,rap,trap,0.854,0.556,1,-4.49,1,0.14,0.345,0,0.165,0.342,119.938,209531
Vete,3,21/12/2017,rap,trap,0.619,0.563,8,-3.414,1,0.0865,0.29,0,0.128,0.25,139.653,182183
Triste,2,27/7/2018,rap,trap,0.694,0.728,2,-4.846,1,0.106,0.401,0,0.0966,0.251,130.067,263840
No Pensarte,0,19/10/2018,rap,trap,0.735,0.661,0,-4.525,1,0.351,0.564,1.47e-05,0.108,0.526,179.747,221484
Vuelve a Mi,53,28/5/2018,rap,trap,0.68,0.674,9,-7.284,0,0.0606,0.122,0.0103,0.108,0.285,89.958,186667
Vuelva a Ver,50,4/10/2018,rap,trap,0.77,0.55,9,-6.042,1,0.145,0.645,5e-04,0.26,0.421,159.911,189250
Pa Tu Casa,5,19/10/2018,rap,trap,0.734,0.66,6,-4.49,1,0.11,0.344,0,0.0591,0.649,159.871,291453
Dime Si Te Acuerdas,10,22/2/2018,rap,trap,0.74,0.595,1,-9.082,1,0.0623,0.486,0,0.163,0.316,131.96,187273
Aunque Ya No Estés,61,2/11/2018,rap,trap,0.817,0.523,6,-10.134,1,0.0441,0.166,0,0.216,0.428,116.127,202241
Good Vibes,60,21/9/2018,rap,trap,0.823,0.63,7,-3.932,1,0.0797,0.0348,6.72e-06,0.0964,0.184,100.04,235720
Recuerdos,59,8/11/2019,rap,trap,0.589,0.491,5,-7.849,0,0.0629,0.197,1.87e-05,0.192,0.456,139.852,170800
Soy Peor,13,8/12/2016,rap,trap,0.732,0.605,0,-3.15,0,0.086,0.679,0.0029,0.114,0.143,115.942,257328
Mi Llamada,3,3/8/2018,rap,trap,0.76,0.708,6,-5.248,0,0.0942,0.243,0,0.737,0.739,136.951,255080
Si Te Lastime,1,6/12/2017,rap,trap,0.742,0.505,6,-5.011,0,0.0958,0.143,0,0.118,0.213,140.128,133719
Romeo y Julieta,66,23/5/2019,rap,trap,0.871,0.636,4,-6.916,0,0.0826,0.0145,0,0.0953,0.464,130.051,181554
Slow,7,3/4/2019,rap,trap,0.654,0.527,4,-6.354,0,0.0334,0.55,3.24e-06,0.109,0.114,114.018,272637
Desperte Sin Ti (Remix),60,22/9/2017,rap,trap,0.738,0.62,10,-7.413,1,0.0661,0.17,0,0.0773,0.204,115.031,319587
El Farsante - Remix,74,30/1/2018,rap,trap,0.737,0.742,6,-2.875,1,0.0441,0.218,0,0.316,0.386,119.966,258000
Ella busca,55,2/1/2018,rap,trap,0.767,0.441,5,-12.372,1,0.0752,0.768,0.000275,0.114,0.151,129.929,233147
Condiciones,57,16/6/2017,rap,trap,0.811,0.532,9,-6.843,0,0.118,0.0613,0,0.261,0.569,140.01,195429
No Eres Tú,48,27/7/2018,rap,trap,0.557,0.656,10,-4.787,1,0.0813,0.189,0,0.162,0.475,130.071,182067
Tú No Lo Amas,2,17/7/2018,rap,trap,0.739,0.733,1,-3.933,1,0.0818,0.703,0,0.117,0.389,128.271,214125
No Te Hagas,67,11/3/2017,rap,trap,0.748,0.69,0,-3.812,0,0.0477,0.0353,0,0.315,0.433,131.972,233251
Pa Mi,3,30/11/2018,rap,trap,0.835,0.782,8,-4.256,0,0.102,0.228,0,0.108,0.645,128.021,230435
Puedo Ser,58,17/8/2018,rap,trap,0.904,0.63,1,-6.959,0,0.0975,0.162,0,0.14,0.716,124.975,198889
No vuelvas,44,14/12/2018,rap,trap,0.421,0.423,2,-8.895,1,0.138,0.0699,4.82e-05,0.0689,0.162,183.932,216522
Prefiero,0,4/12/2018,rap,trap,0.735,0.799,0,-4.422,0,0.0332,0.372,0.00151,0.234,0.592,123.974,193548
Te Boté - Remix,80,13/4/2018,rap,trap,0.903,0.675,11,-3.445,0,0.214,0.542,1.28e-05,0.0595,0.442,96.507,417920
GPS,65,24/11/2017,rap,trap,0.841,0.629,4,-3.033,0,0.114,0.188,0,0.346,0.676,143.949,216307
Olvidarte,0,2/11/2018,rap,trap,0.832,0.386,0,-9.959,1,0.279,0.411,6.88e-06,0.0994,0.4,149.976,115200
Hasta Las 6,46,14/6/2017,rap,trap,0.681,0.454,7,-10.052,1,0.0739,0.197,3.36e-06,0.106,0.12,139.923,441504
CHAT,45,9/11/2018,rap,trap,0.83,0.366,1,-7.583,1,0.177,0.463,0,0.0474,0.247,140.079,181930
Ya No,34,15/2/2019,rap,trap,0.586,0.537,4,-8.641,0,0.0281,0.314,0,0.578,0.0994,139.997,179966
Que Bien Te Ves,1,26/12/2018,rap,trap,0.841,0.687,0,-5.015,1,0.0489,0.159,4.3e-05,0.101,0.501,129.943,225034
Klk Cupido,31,19/10/2018,rap,trap,0.691,0.561,4,-7.982,0,0.095,0.531,0.036,0.123,0.182,124.988,248040
No Te Vas,32,12/7/2019,rap,trap,0.796,0.814,3,-3.05,1,0.073,0.38,0,0.398,0.52,125.589,206534
Nada más que hablar,48,27/9/2019,rap,trap,0.703,0.553,11,-4.476,0,0.37,0.702,0,0.0936,0.132,75.821,233691
Te Perdí,39,15/8/2018,rap,trap,0.631,0.405,2,-13.415,0,0.0761,0.69,0,0.086,0.165,109.986,209580
Ojala,56,27/7/2018,rap,trap,0.639,0.529,0,-6.78,0,0.089,0.372,0,0.0782,0.18,128.126,304733
Ya No Estás Aquí,28,22/3/2019,rap,trap,0.633,0.454,1,-12.203,1,0.046,0.0252,1.13e-06,0.302,0.285,160.131,207324
Como Nadie,40,15/8/2019,rap,trap,0.564,0.533,8,-7.265,1,0.18,0.264,0,0.107,0.254,129.369,136373
Quien Eres Tu,33,28/11/2019,rap,trap,0.68,0.471,5,-9.79,0,0.044,0.0471,1.71e-05,0.107,0.146,116.117,215172
Neón,20,10/1/2020,rap,trap,0.74,0.526,6,-9.793,1,0.0555,0.499,0.000188,0.119,0.464,159.971,184600
Memoria Rota,64,20/12/2019,rap,trap,0.637,0.656,0,-6.301,1,0.0563,0.0604,0,0.469,0.582,139.964,205451
Sigues Con El,72,20/12/2019,rap,trap,0.883,0.668,9,-2.957,1,0.113,0.11,0.000529,0.0734,0.676,87.972,226533
Tusa,98,7/11/2019,rap,trap,0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,200960
Infeliz,84,20/12/2019,rap,trap,0.713,0.798,1,-3.147,1,0.219,0.366,4.3e-06,0.246,0.721,176.073,221103
Vete,93,21/11/2019,rap,trap,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78e-06,0.101,0.526,91.976,192024
Intenso,35,28/6/2019,rap,trap,0.774,0.59,5,-7.387,0,0.0616,0.214,0,0.0984,0.379,134.996,224522
Imaginate,76,11/10/2019,rap,trap,0.691,0.751,0,-4.275,1,0.228,0.316,0,0.0808,0.672,169.884,225013
Bellaquita,82,6/9/2019,rap,trap,0.584,0.698,8,-3.961,1,0.106,0.09,6.87e-05,0.171,0.765,166.047,204787
Fantasias,92,29/8/2019,rap,trap,0.879,0.703,1,-4.219,1,0.0701,0.143,0,0.0569,0.788,94.004,199711
Aventura,89,25/10/2019,rap,trap,0.729,0.726,5,-3.208,1,0.0422,0.223,0,0.101,0.876,92.025,217130
Loco Contigo (feat. J. Balvin & Tyga),88,25/7/2019,rap,trap,0.694,0.758,11,-2.986,1,0.218,0.278,1.34e-06,0.102,0.371,192.091,185195
Hace un Mes,59,1/10/2019,rap,trap,0.832,0.551,10,-5.514,0,0.395,0.39,2.63e-06,0.0933,0.632,159.975,168200
Party (feat. A Boogie Wit da Hoodie),74,26/9/2019,rap,trap,0.906,0.672,10,-6.771,0,0.039,0.202,2.78e-05,0.0986,0.793,105.977,210316
Te Quemaste,83,23/8/2019,rap,trap,0.729,0.773,0,-2.486,1,0.131,0.611,0.00106,0.287,0.718,176.053,199091
Otro Trago - Remix,86,26/7/2019,rap,trap,0.725,0.79,0,-2.331,1,0.197,0.0711,1.14e-06,0.0602,0.763,175.988,287773
DOLLAR,76,10/7/2019,rap,trap,0.862,0.5,2,-6.875,1,0.276,0.232,0,0.657,0.697,76.992,203486
UN PESO,79,28/6/2019,rap,trap,0.627,0.675,5,-7.125,0,0.213,0.125,0,0.0784,0.961,79.31,277107
LA CANCIÓN,91,28/6/2019,rap,trap,0.754,0.646,7,-5.795,1,0.317,0.152,1.85e-05,0.108,0.429,176.089,242573
Mia 2.0,0,9/9/2017,rap,trap,0.654,0.823,6,-4.365,0,0.15,0.392,5.79e-06,0.45,0.69,97.007,223190
Prohibido (feat. Bad Bunny),0,16/10/2017,rap,trap,0.837,0.429,2,-6.659,1,0.0443,0.693,1.86e-06,0.116,0.261,129.959,223086
Bebe (feat. Anuel AA),5,21/6/2017,rap,trap,0.739,0.688,9,-10.246,1,0.157,0.551,0.00118,0.101,0.582,169.829,231602
Toda,0,22/12/2017,rap,trap,0.563,0.499,5,-7.849,0,0.114,0.407,1.1e-06,0.108,0.362,106.591,240000
Toda - Real Hasta La Muerte Remix,0,1/1/2019,rap,trap,0.594,0.393,5,-10.027,0,0.0809,0.222,2.24e-06,0.0941,0.425,106.821,303073
QUE PRETENDES,86,28/6/2019,rap,trap,0.639,0.791,10,-4.443,0,0.253,0.0275,0,0.362,0.939,92.603,222347
Callaita,90,31/5/2019,rap,trap,0.61,0.624,2,-4.773,1,0.309,0.6,2.12e-06,0.243,0.244,176.169,250534
Demasiado Loco,68,23/5/2019,rap,trap,0.824,0.377,1,-8.859,0,0.452,0.327,0,0.121,0.403,85.014,166549
Cuaderno,83,10/5/2019,rap,trap,0.681,0.648,1,-5.021,0,0.38,0.524,0,0.104,0.687,172.019,286507
La Mentira - Remix,71,17/5/2019,rap,trap,0.811,0.695,5,-3.942,0,0.246,0.395,0,0.109,0.51,93.991,388800
Querido Amigo,66,23/5/2019,rap,trap,0.916,0.505,8,-6.851,0,0.302,0.555,0,0.376,0.599,123.963,228320
Sigan Hablando de Mi,61,23/5/2019,rap,trap,0.884,0.535,7,-5.064,1,0.112,0.0778,6.3e-06,0.191,0.397,94.956,160875
No Me Conoce - Remix,84,17/5/2019,rap,trap,0.794,0.79,10,-3.855,0,0.0599,0.144,0,0.0893,0.577,91.984,307547
Dispuesto (feat. Ozuna),68,17/5/2019,rap,trap,0.868,0.698,2,-3.23,1,0.0827,0.203,0,0.734,0.44,92.015,162040
Soltera - Remix,85,10/5/2019,rap,trap,0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.8,92.016,266087
La Cartera,76,26/4/2019,rap,trap,0.771,0.796,10,-4.106,0,0.0798,0.0385,9.35e-06,0.218,0.636,87.985,289907
Resort,59,26/4/2019,rap,trap,0.652,0.71,1,-5.762,0,0.186,0.637,0,0.175,0.539,172.091,204627
Que Mas Pues - Remix,11,11/4/2019,rap,trap,0.648,0.661,11,-5.027,1,0.195,0.121,2.33e-06,0.12,0.813,113.363,305962
Sola,57,29/3/2019,rap,trap,0.869,0.513,9,-5.579,0,0.0495,0.173,0,0.351,0.738,128.012,199805
Verte Ir,83,28/3/2019,rap,trap,0.857,0.647,11,-4.152,0,0.0984,0.391,1.2e-06,0.0842,0.553,95.982,267500
Y Ahora,49,14/2/2019,rap,trap,0.805,0.546,7,-6.861,1,0.0793,0.449,0,0.0757,0.281,135.007,317907
HP,23,1/3/2019,rap,trap,0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436
La Forma en Que Me Miras,77,4/8/2018,rap,trap,0.656,0.662,1,-1.387,1,0.191,0.149,8e-06,0.16,0.573,189.983,307435
Si Se Da,78,26/2/2019,rap,trap,0.83,0.71,11,-5.523,0,0.326,0.374,0,0.0877,0.703,93.977,237013
Controla,68,15/2/2019,rap,trap,0.758,0.699,6,-5.636,1,0.171,0.504,0,0.0922,0.594,90.013,208000
Going Bad (feat. Drake),85,30/11/2018,rap,trap,0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003,180522
Tenemos Que Hablar,68,23/12/2018,rap,trap,0.855,0.512,11,-8.165,1,0.0534,0.146,0.000854,0.107,0.144,146.075,224512
Como Antes,70,23/12/2018,rap,trap,0.767,0.379,0,-10.348,1,0.0385,0.668,0.000145,0.217,0.252,103.956,230578
A Solas - Remix,17,7/12/2018,rap,trap,0.618,0.743,6,-2.576,0,0.141,0.657,5.95e-06,0.143,0.589,180.021,273198
Desde el Corazón,66,3/12/2018,rap,trap,0.739,0.663,10,-6.398,0,0.266,0.0529,0,0.198,0.368,180.025,127040
Otra Noche en Miami,78,23/12/2018,rap,trap,0.514,0.646,1,-8.833,1,0.275,0.197,2.3e-05,0.0958,0.297,88.661,233128
Si Estuviésemos Juntos,79,23/12/2018,rap,trap,0.672,0.594,1,-6.813,0,0.0789,0.0626,5.14e-05,0.152,0.158,171.854,169248
Ser Bichote,68,23/12/2018,rap,trap,0.785,0.626,4,-8.03,0,0.0675,0.158,4.6e-06,0.181,0.183,154.946,193211
Dame Algo,66,14/12/2018,rap,trap,0.829,0.723,8,-3.743,0,0.105,0.176,0,0.0877,0.721,92.956,237907
Amanece,80,14/12/2018,rap,trap,0.79,0.631,8,-5.549,0,0.0425,0.437,0,0.158,0.889,94.039,190005
Una Vez Más,54,11/10/2018,rap,trap,0.807,0.464,11,-7.59,0,0.048,0.455,2.05e-06,0.139,0.77,139.987,252000
Adictiva,77,9/11/2018,rap,trap,0.788,0.771,4,-3.206,0,0.0563,0.291,5.62e-05,0.172,0.701,99.038,207853
Te Guste,59,9/11/2018,rap,trap,0.877,0.619,9,-6.692,0,0.233,0.119,0,0.088,0.222,138.109,222787
Asesina - Remix,74,31/10/2018,rap,trap,0.825,0.69,10,-4.252,0,0.226,0.589,0,0.413,0.516,94.194,327467
MIA (feat. Drake),83,11/10/2018,rap,trap,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368
Pasado y Presente,64,24/8/2018,rap,trap,0.882,0.695,0,-2.866,1,0.0535,0.129,0.00109,0.0906,0.97,127.988,221387
Está Rico,71,28/9/2018,rap,trap,0.817,0.74,11,-4.566,0,0.283,0.266,0,0.0992,0.674,130.04,215151
Como Soy,52,30/8/2018,rap,trap,0.819,0.753,9,-6.826,0,0.0568,0.0736,0,0.106,0.389,113.974,312233
Darte,64,27/3/2018,rap,trap,0.77,0.553,4,-6.267,0,0.208,0.189,1.41e-06,0.108,0.41,155.025,239341
Culpables,71,27/7/2018,rap,trap,0.573,0.31,3,-11.134,1,0.296,0.94,5.65e-06,0.198,0.764,177.601,233930
Supuestamente,64,24/8/2018,rap,trap,0.746,0.682,2,-4.426,1,0.0705,0.235,0,0.0911,0.805,173.903,198587
¿Cual es tu plan?,11,17/8/2018,rap,trap,0.822,0.601,5,-5.418,0,0.297,0.415,0,0.0797,0.872,96.123,243700
Vamos Pa' La Calle,3,21/8/2018,rap,trap,0.728,0.877,6,-3.552,0,0.176,0.544,0,0.316,0.78,88.024,207480
Satisfacción,58,3/8/2018,rap,trap,0.622,0.503,5,-6.724,0,0.201,0.282,0,0.112,0.314,136.048,256493
Modo de Avión,2,17/7/2018,rap,trap,0.779,0.591,8,-7.056,1,0.04,0.315,6.63e-05,0.129,0.414,119.961,220500
Hipócrita,10,17/7/2018,rap,trap,0.79,0.858,2,-2.78,1,0.0471,0.303,0,0.61,0.79,92.05,192000
Quiere Beber,11,17/7/2018,rap,trap,0.773,0.57,8,-3.482,1,0.113,0.372,0.00524,0.108,0.772,95.038,187125
Life Is Good (feat. Drake),93,10/1/2020,rap,trap,0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,237735
HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,89,27/12/2019,rap,trap,0.559,0.491,2,-6.406,0,0.0346,0.0567,0,0.0992,0.114,153.131,244874
Sum 2 Prove,81,10/1/2020,rap,trap,0.823,0.552,4,-7.57,0,0.324,0.0174,0,0.122,0.418,124.038,205760
The Box,98,6/12/2019,rap,trap,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,196653
Futsal Shuffle 2020,91,12/12/2019,rap,trap,0.881,0.457,7,-8.191,0,0.156,0.0327,0,0.231,0.296,136.97,198913
OUT WEST (feat. Young Thug),87,27/12/2019,rap,trap,0.802,0.591,8,-4.895,1,0.225,0.0104,0,0.196,0.309,139.864,157712
Hop Off A Jet (feat. Travis Scott),82,20/12/2019,rap,trap,0.823,0.476,7,-8.951,1,0.242,0.0115,0,0.213,0.353,144.998,174067
Heartless,93,27/11/2019,rap,trap,0.531,0.75,10,-5.831,0,0.111,0.00632,7.6e-05,0.117,0.198,169.954,200080
Hot (Remix) [feat. Gunna and Travis Scott],86,1/11/2019,rap,trap,0.845,0.631,7,-8.206,0,0.216,0.188,0,0.0806,0.545,111.983,279907
Rockstar on the Moon,32,15/8/2019,rap,trap,0.842,0.547,4,-8.49,0,0.179,0.31,0.00157,0.0945,0.435,89.989,167750
Woah,88,8/11/2019,rap,trap,0.882,0.602,11,-5.554,1,0.245,0.0177,0,0.178,0.43,142.959,183011
Reply (feat. Lil Uzi Vert),79,15/11/2019,rap,trap,0.512,0.623,9,-6.553,0,0.0808,0.0187,0,0.13,0.219,112.15,183589
Money In The Grave (Drake ft. Rick Ross),88,15/6/2019,rap,trap,0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,205427
Immortal,83,31/10/2019,rap,trap,0.741,0.87,6,-3.494,0,0.503,0.00813,0,0.114,0.663,184.194,254723
BOP,93,27/9/2019,rap,trap,0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,159715
Babushka Boi,77,28/8/2019,rap,trap,0.897,0.743,10,-5.446,0,0.222,0.304,4.44e-05,0.137,0.905,134.979,187105
Ransom,19,22/5/2019,rap,trap,0.745,0.642,7,-6.257,0,0.287,0.0204,0,0.0658,0.226,179.974,131248
Mannequin Challenge (feat. Juice WRLD),68,16/8/2019,rap,trap,0.857,0.583,1,-7.466,0,0.086,0.0899,0,0.204,0.443,132.01,162400
Baby (Lil Baby feat. DaBaby),79,16/8/2019,rap,trap,0.97,0.463,10,-7.259,1,0.366,0.0957,0,0.151,0.46,108.003,142417
Shotta Flow (Feat. Blueface) [Remix],80,20/6/2019,rap,trap,0.894,0.511,2,-4.768,1,0.42,0.0251,0,0.14,0.568,120.08,176632
Pink Toes (Offset, DaBaby feat. Gunna),70,16/8/2019,rap,trap,0.957,0.767,0,-5.116,1,0.115,0.0525,0,0.117,0.577,110.508,217220
Sextasy,68,15/8/2019,rap,trap,0.784,0.416,7,-9.231,1,0.102,0.0546,2.16e-05,0.112,0.259,147.994,225037
Bless Em (Takeoff feat. Travis Scott),62,16/8/2019,rap,trap,0.808,0.907,0,-4.027,0,0.0865,0.0592,0,0.139,0.721,158.994,180447
The London (feat. J. Cole & Travis Scott),83,23/5/2019,rap,trap,0.796,0.586,4,-6.946,0,0.147,0.0247,0,0.132,0.179,97.981,200107
Double Trouble (Quavo feat. Meek Mill),66,16/8/2019,rap,trap,0.868,0.661,2,-3.67,1,0.233,0.0769,7.33e-06,0.114,0.482,165.02,176911
Goodbyes (Feat. Young Thug),51,5/7/2019,rap,trap,0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,174960
Forever,72,19/7/2019,rap,trap,0.805,0.776,1,-6.006,1,0.139,0.000159,0,0.0502,0.172,146.997,172245
Broke Leg (with Quavo & Tyga),66,31/5/2019,rap,trap,0.851,0.85,1,-3.4,1,0.0904,0.226,0,0.145,0.642,99.975,165605
Wish Wish (feat. Cardi B & 21 Savage),73,17/5/2019,rap,trap,0.861,0.666,8,-5.18,0,0.343,0.00218,0,0.272,0.853,145.041,202625
That's a Rack,74,9/4/2019,rap,trap,0.852,0.432,1,-8.04,0,0.501,0.0599,0,0.146,0.258,140.042,236571
MIDDLE CHILD,86,23/1/2019,rap,trap,0.837,0.364,8,-11.713,1,0.276,0.149,0,0.271,0.463,123.984,213594
Freaky,71,15/3/2019,rap,trap,0.966,0.563,8,-5.764,1,0.0618,0.00202,0,0.105,0.363,104.991,173926
Swervin (feat. 6ix9ine),85,21/12/2018,rap,trap,0.581,0.662,9,-5.239,1,0.303,0.0153,0,0.111,0.434,93.023,189487
Tic Toc (with Tory Lanez),2,15/3/2019,rap,trap,0.78,0.643,1,-4.154,1,0.121,0.0381,0,0.115,0.211,169.995,150041
Red Room,67,14/2/2019,rap,trap,0.936,0.559,7,-8.591,0,0.158,0.479,0,0.129,0.517,112.339,241440
Robbery,4,13/2/2019,rap,trap,0.669,0.683,2,-5.17,1,0.054,0.278,0,0.268,0.579,159.996,240437
First Off (feat. Travis Scott),69,18/1/2019,rap,trap,0.734,0.683,1,-6.105,1,0.0776,0.013,0,0.28,0.445,162.038,228367
a lot,81,21/12/2018,rap,trap,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,288624
Startender (feat. Offset and Tyga),66,14/12/2018,rap,trap,0.736,0.622,6,-4.653,0,0.133,0.0235,0,0.151,0.506,191.971,192779
Wow.,44,24/12/2018,rap,trap,0.833,0.539,11,-7.399,0,0.178,0.163,2.1e-06,0.101,0.385,99.947,149520
Hopeless Romantic (feat. Swae Lee),57,21/6/2018,rap,trap,0.874,0.492,9,-7.399,0,0.0604,0.299,0,0.0983,0.587,127.067,225484
Grammys,1,6/5/2016,rap,trap,0.711,0.44,1,-9.509,1,0.471,0.00175,2.73e-06,0.0798,0.121,145.116,220427
Bad and Boujee (feat. Lil Uzi Vert),77,27/1/2017,rap,trap,0.927,0.665,11,-5.313,1,0.244,0.061,0,0.123,0.175,127.076,343150
No Complaints,63,23/6/2017,rap,trap,0.913,0.498,2,-10.742,1,0.165,0.0829,0.0369,0.0799,0.217,123.975,261733
I Get The Bag (feat. Migos),4,17/8/2017,rap,trap,0.89,0.633,11,-5.475,1,0.168,0.0232,0.000343,0.0993,0.425,139.948,233087
SICKO MODE,87,3/8/2018,rap,trap,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820
Aries (YuGo) Part 2 (with Rae Sremmurd & Big Sean feat. Quavo & Pharrell),62,29/3/2018,rap,trap,0.871,0.552,4,-4.953,0,0.0509,0.128,0,0.272,0.27,141.973,273087
No Stylist,76,20/9/2018,rap,trap,0.765,0.704,5,-4.589,0,0.127,0.0215,0,0.227,0.498,147.055,192172
Ice Tray,66,8/12/2017,rap,trap,0.89,0.504,8,-5.444,0,0.123,0.023,0,0.123,0.222,129.969,213613
goosebumps,86,16/9/2016,rap,trap,0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,243837
Mo Bamba,10,19/9/2017,rap,trap,0.738,0.629,6,-4.882,0,0.0495,0.268,0.00114,0.163,0.319,146.067,180898
Fine China,80,19/10/2018,rap,trap,0.656,0.542,7,-7.358,1,0.323,0.0484,0,0.126,0.551,166.111,141587
Marvelous Day (feat. Lil Uzi Vert & Gunna),63,17/11/2017,rap,trap,0.846,0.651,7,-5.481,0,0.128,0.634,0,0.125,0.581,140.048,223921
